task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean,fuzzy_pred_action,task_count,avg_delay_ms,avg_queue_wait_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_rule_consistency,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
42,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.00790819042483,32.24879622579189,0.03039566790079016,0.749429760482949,0.7564372002685391,1,0.029098362752987043,0.0012973051478031164,1.3547585391998291,0.9483309774398804,,,0,0.155,10.467267330052321,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
43,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,35.8881761424168,43.93636323460369,0.06070374245659355,0.5506666364067052,0.47703721326516685,0,0.06070374245659355,0.0,0.890537281036377,0.6233760967254638,,,0,0.155,0.0,0,terminal,0,0,0.0,0.8,0.8168217280703779,0.845,1.0,0.6902143602194692,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
44,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.50101448538558,33.341070193145484,0.03497439454414752,0.7483404018712003,0.7360100063280038,1,0.03447778002535872,0.0004966145187887971,0.3615821170806885,0.2531074819564819,,,0,0.155,9.024511139584348,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
45,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.431909465418656,32.74372461125513,0.028161393052400306,0.7498723124189719,0.7365735676140359,1,0.027836815433623405,0.00032457761877690097,0.3889826393127441,0.2722878475189209,,,0,0.155,9.207498992535193,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
46,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.83408543467695,27.39212036592594,0.029542785910830285,0.7481361471314975,0.747476418451628,0,0.02831771540707068,0.0012250705037596063,0.9190825843811035,0.6433578090667724,,,0,0.155,9.530914827949692,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
47,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.17720576127869,32.73561490325718,0.030912211270406584,0.7504510341814633,0.7614988730992213,1,0.02958048804898872,0.0013317232214178627,1.60085862159729,1.1206010351181028,,,0,0.155,9.364022751640446,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
48,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,0,35.64720477362786,43.72605280005685,0.03026551330208441,0.7519829447292348,0.7492458901802933,0,0.028980643181994482,0.0012848701200899272,1.0051148414611817,0.7035803890228272,,,0,0.155,9.600617695335893,1,edge_1,0,0,0.0,0.8,0.8152394851789941,0.845,1.0,0.6888773649762501,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
49,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.75236788591834,28.16986048083494,0.029107659865437868,0.7469106186932803,0.7473670027641169,1,0.02813680449915584,0.0009708553662820294,0.9137627601623535,0.6396339321136474,,,0,0.155,9.757950899403838,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
50,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.65210203740667,27.75029479907736,0.028436591338153405,0.7409191463286628,0.7465490446694143,1,0.0272334820411882,0.0012031092969652076,0.87399338722229,0.611795371055603,,,0,0.155,9.700249899986941,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
51,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.10992490194793,26.428754249572922,0.030472411204835785,0.7419063775705601,0.7571236384409594,1,0.028078312718559977,0.0023940984862758094,1.3881333732604981,0.9716933612823486,,,0,0.155,9.05644527476116,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
52,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.49469070932087,26.183825787847077,0.03181926864054792,0.7418382926573258,0.7671060575425969,0,0.02873416196262761,0.0030851066779203073,1.8734816455841063,1.3114371519088743,,,0,0.155,8.761486274629487,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
53,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.83682608241305,33.04702216137289,0.02866470751436289,0.7413957407213029,0.7503583069986791,1,0.027554950402096524,0.0011097571122663664,1.0592008876800536,0.7414406213760375,,,0,0.155,8.480469790126003,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
54,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.07368137579139,31.479420828687005,0.029776023119129053,0.741634037917623,0.7604534321592674,1,0.028261717515614408,0.0015143056035146463,1.5500289630889892,1.0850202741622923,,,0,0.155,8.721261615715036,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
55,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.81103542051523,35.042465589508744,0.035443294934422,0.74166808037424,0.7487774695676281,1,0.03436017836357402,0.0010831165708479766,0.982340087890625,0.6876380615234374,,,0,0.155,6.103723476189259,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
56,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.01934146943398,27.517262177117953,0.030185205436741223,0.7419063775705601,0.7541882201110092,1,0.02788261816322996,0.002302587273511264,1.2454124355316163,0.8717887048721313,,,0,0.155,8.7774549745441,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
57,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.512119244005,33.87250317645826,0.03440283355049177,0.7423148870499658,0.740731491431368,1,0.033804218867712114,0.0005986146827796578,0.5911421680450439,0.4137995176315307,,,0,0.155,6.632525540377105,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
58,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.25498121898361,28.842671173486792,0.030445447279139216,0.7418042502007086,0.7646571477473796,1,0.02856607862825903,0.0018793686508801852,1.7544149017333985,1.228090431213379,,,0,0.155,8.446483722845196,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
59,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.74683004727828,29.58795769524538,0.0286007635071725,0.7419404200271772,0.744804437753025,1,0.027261855354051772,0.0013389081531207283,0.7891700649261475,0.5524190454483032,,,0,0.155,8.324016076420596,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
60,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.937503019778994,28.360966611409324,0.029516481274125556,0.7406127642191086,0.7563393243206729,1,0.02784276321908524,0.001673718055040317,1.3499997806549073,0.944999846458435,,,0,0.155,8.55044475911679,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
61,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.56388788680457,32.19365305655777,0.03417342781760347,0.7408170189588115,0.7395807387944625,1,0.0334430753401614,0.0007303524774420681,0.5351922225952148,0.37463455581665034,,,0,0.155,6.217393373302755,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
62,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.833132408087415,31.877417933072397,0.029038047453426623,0.7418723351139429,0.7513881973784099,1,0.027691127299702578,0.0013469201537240445,1.1092744731903077,0.7764921312332154,,,0,0.155,8.124173836494055,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
63,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.203031624115084,27.311347742954958,0.03012974221210519,0.74071489158896,0.7625727234298288,1,0.02827279120375793,0.0018569510083472594,1.6530695533752442,1.1571486873626708,,,0,0.155,8.762943400776825,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
64,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.82557748114013,22.731544912605084,0.030183748243134148,0.7407489340455772,0.7552489003253754,1,0.027789359011481794,0.0023943892316523534,1.2969830322265625,0.9078881225585937,,,0,0.155,8.867758088103725,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
65,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.717962734972396,27.356727015538745,0.027941700973807493,0.74095318878528,0.7459846499533824,1,0.02720067840814017,0.0007410225656673217,0.8465523433685302,0.5925866403579712,,,0,0.155,8.582518084733481,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
66,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.72599394117703,26.13465173886567,0.035562727362939556,0.7414638256345372,0.7494431926206595,1,0.03437948517450425,0.0011832421884353003,1.0147077465057373,0.710295422554016,,,0,0.155,5.958544746757774,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
67,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.973593443435654,30.924404926109577,0.030011021659725644,0.7406468066757257,0.7617336936198936,1,0.02820721052038739,0.0018038111393382545,1.6122756671905518,1.1285929670333863,,,0,0.155,8.655984318489445,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
68,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.38867321197333,30.591928813524394,0.031464267143560244,0.7409191463286628,0.7655384896744829,0,0.028499445041526104,0.00296482210203414,1.7972660160064697,1.2580862112045288,,,0,0.155,8.942104159775628,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
69,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.097136977130425,29.98809302531295,0.03760531904395138,0.7412936133514515,0.7558766469017933,1,0.03488546460613565,0.002719854437815734,1.3275042629241944,0.929252984046936,,,0,0.155,5.354948674889257,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
70,FedDQL-Federated,2,edge_2,0,0,0.65,0,0,1,31.451526100763417,33.191468578789596,0.040261818961370065,0.7415999954610057,0.7671296083639175,0,0.03587746655987957,0.004384352401490493,1.874626693725586,1.31223868560791,,,0,0.10250000000000001,5.2199039430556,2,edge_2,0,0,0.0,0.8,0.9475786232870076,0.8975,1.0,0.8504518144000893,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
71,FedDQL-Federated,2,edge_2,0,0,0.65,0,1,1,31.354381717273967,34.419798293582595,0.03856443385901911,0.7418382926573258,0.764332222636006,0,0.03568654954440194,0.002877884314617169,1.738616943359375,1.2170318603515624,,,0,0.10250000000000001,5.380866268702884,2,edge_2,0,0,0.0,0.8,0.9109403096972779,0.8975,1.0,0.8175689279533069,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
72,FedDQL-Federated,2,edge_2,0,0,0.65,0,0,1,31.211412976258472,26.96096486399716,0.0369750912056643,0.7419404200271772,0.7600885328107372,1,0.0353509937807074,0.0016240974249569036,1.5322874450683595,1.0726012115478516,,,0,0.10250000000000001,5.69081666421355,2,edge_2,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
73,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.65299840976481,34.37704885368864,0.03773271010273254,0.7413957407213029,0.7664955933111675,1,0.035788461861994685,0.0019442482407378545,1.843800687789917,1.2906604814529417,,,0,0.155,5.420460943501916,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
74,FedDQL-Federated,2,edge_2,0,0,0.65,0,1,1,31.101670860131378,35.30683667731118,0.03754769412633792,0.7423489295065829,0.7566748502144286,0,0.03513886045132644,0.00240883367501148,1.3663131523132324,0.9564192066192626,,,0,0.10250000000000001,6.123011592717857,2,edge_2,0,0,0.0,0.8,0.880896556788331,0.8975,1.0,0.790604659717527,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
75,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.420995819650955,31.912911532294753,0.03003339752088957,0.7423829719632001,0.7593124878695359,0,0.02829175355275574,0.0017416439681338328,1.494555902481079,1.0461891317367553,,,0,0.155,8.360972341796135,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
76,FedDQL-Federated,3,edge_3,0,1,1.0,1,0,1,26.16150868463811,10.956258222375702,0.019915851501183236,0.7817304915447049,0.7897646341710262,1,0.018109878982262337,0.0018059725189208983,1.8059725189208984,1.2641807632446287,4.0,2048.0,1,0.004,0.0,3,edge_3,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,1,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
77,FedDQL-Federated,1,edge_1,0,0,0.65,0,0,1,31.46919683766375,33.57878831038441,0.030560506775161554,0.7415999954610057,0.7679671125399299,0,0.028757806859637813,0.00180269991552374,1.9153464031219483,1.3407424821853637,,,0,0.10250000000000001,8.821088398494226,1,edge_1,0,0,0.0,0.8,0.9371748779848539,0.8975,1.0,0.8411144529914063,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
78,FedDQL-Federated,2,edge_2,0,0,0.65,0,1,1,30.793801798557368,35.014433354250684,0.03502087124869032,0.7407829765021943,0.7474304707437216,0,0.03409119131757372,0.000929679931116603,0.9168485927581788,0.6417940149307251,,,0,0.10250000000000001,8.990472737846558,2,edge_2,0,0,0.0,0.8,0.8794602353551741,0.8975,1.0,0.7893155612312688,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
79,FedDQL-Federated,1,edge_1,0,0,0.65,0,0,1,30.7963121055054,28.536668973170364,0.029196777956807116,0.7418042502007086,0.7476936600525507,1,0.02743517944860377,0.0017615985082033456,0.9296449375152588,0.6507514562606811,,,0,0.10250000000000001,8.501755242881323,1,edge_1,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
80,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.30215938172463,25.48740511212947,0.030438112821773097,0.7408851038720458,0.7676598877635024,1,0.028636048899439975,0.0018020639223331214,1.9004090404510499,1.330286328315735,,,0,0.155,8.605051814595821,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
81,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.50480215886934,31.468705769267252,0.03101957744612556,0.7407829765021943,0.7721211016418473,1,0.028918995113934018,0.0021005823321915405,2.1173146247863768,1.4821202373504636,,,0,0.155,8.299200398927214,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
82,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.690258738019494,28.005880984286136,0.03174209742528476,0.7410553161551314,0.7806033310519741,0,0.029523058525441896,0.0022190388998428678,2.5297232151031492,1.7708062505722044,,,0,0.155,8.162379348804569,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
83,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.84955318359627,25.2535537085866,0.029555321708299158,0.7405106368492571,0.7558991542193251,1,0.027798950501599775,0.0017563712066993816,1.328598575592041,0.9300190029144287,,,0,0.155,8.22844963859878,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
84,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.54386070477537,28.288980904067525,0.028705577779902347,0.7406468066757257,0.7542224952875292,1,0.027706463964896424,0.0009991138150059241,1.2470789051055908,0.8729552335739136,,,0,0.155,8.181110039495792,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
