task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,fuzzy_pred_action,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
1735,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.34852080795445,20.637181378222806,0.029520193139426644,0.7409191463286628,0.7610594358042938,1,0.02820084145018016,0.0013193516892464844,1.5794930458068848,1.1056451320648193,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1736,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.674679207037904,22.63488784695584,0.0328986323182832,0.7409191463286628,0.7699546330157756,1,0.028793854597612283,0.004104777720670916,2.0119802570343017,1.4083861799240112,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1737,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.94531504764025,18.380754718521803,0.0288475201308833,0.7406127642191086,0.7477637699730014,1,0.027271059595907147,0.001576460534976153,0.9330537033081054,0.6531375923156738,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1738,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.41746436900541,20.463236970566783,0.03350100159292205,0.7408170189588115,0.7655075572407395,1,0.028482914835214257,0.005018086757707787,1.795762071609497,1.2570334501266478,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1739,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.29116845300243,17.361637361560817,0.029566898912953877,0.7411914859816,0.7590218973673228,1,0.028103587005214863,0.0014633119077390128,1.480427303314209,1.0362991123199463,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1740,DT-FedDQL,1,edge,1,1,1.0,1,0,1,26.192898938859088,8.33012028899267,0.012644906193288152,0.7805106368492571,0.7903464927990906,1,0.010804985500844305,0.0018399206924438478,1.8399206924438476,1.2879444847106933,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1741,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.719665361561958,6.932259024072563,0.011613327013561799,0.7805106368492571,0.7787110955345832,1,0.010452266213009431,0.001161060800552368,1.1610608005523682,0.8127425603866577,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1742,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.138694740514396,20.841217957334777,0.029319681605090863,0.7408510614154286,0.7576858751440805,1,0.027966292043457748,0.0013533895616331146,1.4154694938659669,0.9908286457061768,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1743,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.75519035560287,9.584467195102443,0.013173767266388386,0.7805673742769524,0.7793515893009105,1,0.010475337262268514,0.001198430004119873,1.198430004119873,0.838901002883911,4.0,2048.0,1,0.004,1,edge,0,1,2.017976450061798,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1744,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.92233553095616,19.52828324982773,0.03198928504623355,0.7406468066757257,0.7742235915206703,1,0.029039870380439165,0.002949414665794386,2.219538326263428,1.5536768283843994,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1745,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.368341345575114,27.366117809176618,0.030632232601633856,0.7405787217624914,0.7644608837109718,1,0.02837937783041774,0.0022528547712161178,1.7448724842071532,1.2214107389450073,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1746,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.075766218914346,20.22152308142328,0.02890709935356067,0.7404085094794057,0.7560836739344242,1,0.027796783771877425,0.0011103155816832432,1.337569980621338,0.9362989864349365,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1747,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.348225440900936,6.816691188068201,0.010759425628411782,0.7801702122830857,0.7693271101641137,1,0.010145867517220986,0.000613558111190796,0.613558111190796,0.42949067783355716,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1748,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.616211971786285,19.695047142527795,0.030965041845591405,0.7407829765021943,0.7652424629490536,1,0.028460419201081104,0.0025046226445102995,1.7828731060028076,1.2480111742019653,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1749,DT-FedDQL,1,edge,1,0,0.65,0,0,1,30.976260764125794,19.557240885223525,0.029164272198173285,0.7406468066757257,0.7531445217439239,1,0.02763459906198941,0.0015296731361838756,1.194667501449585,0.8362672510147093,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1750,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.19460229823047,19.26826495980306,0.029821297245466262,0.7418723351139429,0.7593923649462216,0,0.028224738470890024,0.001596558774576238,1.4984395503997803,1.0489076852798462,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1751,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.45456563708711,23.402865531354927,0.03201801244425451,0.7408510614154286,0.7636368803555972,1,0.028363025724225527,0.003654986720028979,1.7048091888427734,1.1933664321899413,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1752,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.859577231920944,19.915930880476612,0.03110709603071847,0.7418042502007086,0.7482577876159208,1,0.027472787952828443,0.003634308077890029,0.9570729923248291,0.6699510946273803,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1753,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.66154903592357,23.714068663724365,0.030999497819960333,0.7412255284382172,0.7745593610294083,1,0.02914424059737466,0.001855257222585674,2.235863542556763,1.5651044797897338,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1754,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.98305708132303,22.06329291925874,0.029367468523108238,0.7411914859816,0.7517455458393728,0,0.027618496903351525,0.001748971619756713,1.1266488647460937,0.7886542053222656,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1755,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.7844007269593,22.018619187620285,0.029402217348493638,0.7413276558080686,0.7489408349894691,1,0.027450806905440994,0.0019514104430526456,0.9902829647064209,0.6931980752944945,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1756,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.26841189900806,23.2000296355161,0.030361038684725138,0.7417361652874743,0.7590785792377949,1,0.028184528698245195,0.002176509986479943,1.4831831932067872,1.038228235244751,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1757,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.717062815851946,23.11182717465325,0.027797651523390487,0.7407489340455772,0.7450585118993398,1,0.02710999978307942,0.0006876517403110684,0.8015232276916504,0.5610662593841552,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1758,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.327570697996606,20.36951959512394,0.030245617819464395,0.7415999954610057,0.764106097326417,1,0.02850040584540362,0.001745211974060774,1.727622661590576,1.2093358631134032,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1759,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.382131582419795,20.65405795193133,0.031176792738797494,0.7408851038720458,0.7627253393896125,1,0.02830707900784732,0.0028697137309501744,1.66048978805542,1.162342851638794,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1760,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.28425661980965,22.184665333905674,0.03162260231498918,0.7408510614154286,0.7655884507528827,1,0.0284931304173779,0.0031294718976112787,1.7996951389312743,1.259786597251892,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1761,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.866983868980284,25.428418141852372,0.02847257517007369,0.7413957407213029,0.7499357379817293,1,0.027526779134299864,0.0009457960357738282,1.0386554527282714,0.7270588169097899,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1762,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.055735272069455,20.493263985513686,0.031599529538547715,0.7409191463286628,0.7584931673354878,1,0.028029756885593095,0.003569772652954617,1.454720287322998,1.0183042011260985,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1763,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.58045302695851,26.9455076019564,0.03275628432518224,0.7405106368492571,0.7716765909962617,0,0.028850779620062217,0.003905504705120024,2.0957023811340334,1.4669916667938232,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1764,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.83679985386597,19.313506608546565,0.02958188602190482,0.7411914859816,0.7518727028566217,1,0.027626974037834786,0.001954911984070034,1.13283127784729,0.792981894493103,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1765,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.924350758891904,20.91470224162296,0.02937946713075273,0.74047659439264,0.7590639495892803,1,0.02800511417824269,0.0013743529525100434,1.4824718952178955,1.0377303266525268,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1766,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.061244917419955,18.87400863781104,0.029706064107069864,0.7412595708948343,0.7608555035842159,1,0.028235472782382594,0.001470591324687272,1.5695777988433839,1.0987044591903687,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1767,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.96484319743039,26.039813199121,0.031008394855677315,0.7408851038720458,0.7635787664134779,1,0.028363974142771673,0.002644420712905644,1.7019836711883545,1.191388569831848,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1768,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.75159263753248,25.396407992832238,0.0346892771701173,0.7413957407213029,0.7805063936690759,1,0.02956482284678964,0.005124454323327658,2.5250100898742676,1.7675070629119871,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1769,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.337347951937254,23.84410779116845,0.030880904100860314,0.7410893586117486,0.7726508022106651,1,0.02899771261737539,0.0018831914834849237,2.1430688285827637,1.5001481800079346,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1770,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.153034172490095,16.222413818470223,0.030386789140367104,0.7413276558080686,0.7674211023207268,1,0.02868282472752484,0.0017039644128422618,1.8887992191314698,1.3221594533920287,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1771,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.8612996020429,25.26503916936972,0.030430188604004454,0.7419744624837944,0.7656794213340404,1,0.028658343607473564,0.0017718449965308891,1.8041181564331055,1.2628827095031738,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1772,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.48652900549168,19.623846133284616,0.02776012904985645,0.7414297831779201,0.7426088037844946,1,0.027043139535838312,0.0007169895140181387,0.6824176692962647,0.4776923685073852,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1773,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.003006253123296,25.591979262472506,0.03756116977948955,0.7415319105477715,0.7563981412548183,1,0.02797689674458885,0.009584273034900696,1.3528594779968262,0.9470016345977782,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1774,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.983074887795425,17.480796872316258,0.032589290112269936,0.7411574435249829,0.7600901292538458,0,0.028169979782962297,0.00441931032930764,1.5323650646209717,1.07265554523468,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1775,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.1045625242521,17.317444079395955,0.029835605985615465,0.7412595708948343,0.7617498753822206,1,0.02829509756891624,0.0015405084166992275,1.6130624294281006,1.1291437005996703,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1776,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.99426974699122,18.75920438689149,0.030197729177729126,0.7415319105477715,0.7632575965427132,1,0.02843419376378184,0.0017635354139472848,1.686368293762207,1.1804578056335449,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1777,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.42570935293794,23.354350073234045,0.03341560596059617,0.7414978680911544,0.7775574835412651,1,0.029382696882331208,0.004032909078264964,2.381633176803589,1.6671432237625121,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1778,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.45042898076017,24.38932741989859,0.03127850171914632,0.7423148870499658,0.773433361204654,1,0.02922349974572209,0.0020550019734242304,2.1811170864105223,1.5267819604873656,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1779,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.82611524030157,22.68604750644862,0.03031151488576813,0.7418042502007086,0.7561277478468991,1,0.027997451968226995,0.002314062917541137,1.3397128677368164,0.9377990074157714,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1780,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.1138835744082,16.950606920675565,0.028589130655550417,0.7405106368492571,0.750865978064858,1,0.027463405424635295,0.0011257252309151216,1.0838840103149414,0.7587188072204589,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1781,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.42907053878267,18.082972181491968,0.029456901596955593,0.7407829765021943,0.7598212124430174,1,0.028099002500678687,0.0013578990962769054,1.519290246963501,1.0635031728744506,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1782,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.55705247387465,25.035976726307663,0.035833726342665795,0.7409191463286628,0.7639948925791205,1,0.02839653856850194,0.007437187774163854,1.7222158527374267,1.2055510969161987,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1783,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.45858811690836,24.237212617951545,0.03194362741604326,0.7410212736985143,0.7611432095438124,1,0.028220894410210355,0.0037227330058329016,1.5835661506652832,1.1084963054656982,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1784,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.81367210125049,22.920232744769155,0.030547272092092067,0.7406468066757257,0.771020563897985,1,0.02882633520559348,0.0017209368864985856,2.0638061428070067,1.4446642999649046,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1785,DT-FedDQL,1,edge,1,0,0.65,0,0,1,30.99301642099047,23.403389494039402,0.028875511753891647,0.7412595708948343,0.7537232381571642,1,0.02775998842057915,0.0011155233333124974,1.2228048706054688,0.8559634094238281,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1786,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.66108223096967,19.672586814860555,0.033541048998166734,0.7411234010683657,0.7674436168957097,1,0.0286553896110658,0.004885659387100934,1.8898938846588136,1.3229257192611694,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1787,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.40702238255227,20.08058550225354,0.03105127947041287,0.7413276558080686,0.7591699925234736,1,0.028132750741041292,0.002918528729371577,1.4876277351379394,1.0413394145965575,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
1788,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.2069059999749,21.49710829847971,0.0364247907535395,0.7406127642191086,0.753399114503776,0,0.027646749231292116,0.008778041522247385,1.2070458793640138,0.8449321155548096,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
