task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
1219,Random,1,edge,0,0,0.3,0,0,1,36.14879021426483,22.767546826864777,0.03001610362894403,0.7405787217624914,0.7620446436263886,1,0.028218295158112194,0.001797808470831835,1.627394151687622,1.1391759061813354,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1220,Random,1,edge,0,0,0.3,0,0,1,36.05993175680809,22.94324256690115,0.029040304950472166,0.7410893586117486,0.7539508165261646,1,0.02775104690507536,0.0012892580453968073,1.233869800567627,0.8637088603973389,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1221,Random,1,edge,0,0,0.3,0,0,1,35.74980722810588,20.38140086415988,0.029640906637294726,0.7409191463286628,0.7506125933764037,1,0.02750438528832082,0.0021365213489739025,1.07156436920166,0.750095058441162,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1222,Random,2,cloud,0,0,0.3,0,0,1,36.15232730315573,91.46030192496008,0.053033202932144946,0.46056737427695243,0.6765050430013628,0,0.04264522578103856,0.010387977151106384,1.717749261856079,1.2024244832992552,,,0,0.155,2,cloud,0,0,0.0,0.8,0.39527889742609235,0.845,1.0,0.334010668325048,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1223,Random,1,edge,0,0,0.3,0,0,1,36.11569462910969,23.46742711047748,0.029403078787361512,0.74095318878528,0.7579159677295406,1,0.02799609959321738,0.0014069791941441299,1.426656665802002,0.9986596660614012,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1224,Random,1,edge,0,0,0.3,0,0,1,35.86613204427486,16.46833033366172,0.030154778819509117,0.7405787217624914,0.7553919366457704,1,0.027774781359404314,0.002379997460104802,1.3039375019073487,0.912756251335144,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1225,Random,2,cloud,0,0,0.3,0,0,1,35.902744424790114,94.68337722993557,0.046782422696831666,0.46113474855390485,0.6733283072281526,0,0.04251590926011127,0.004266513436720392,1.6250769424438476,1.1375538597106933,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3791874083409746,0.845,1.0,0.32041336004812354,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1226,Random,0,terminal,0,0,0.3,0,0,1,35.9077402813269,44.68046604345501,0.05919855750766681,0.5406354591901867,0.4842005242539338,0,0.05919855750766681,0.0,1.7264149761199952,1.2084904832839964,,,0,0.155,0,terminal,0,0,0.0,0.8,0.803656350549343,0.845,1.0,0.6790896162141948,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1227,Random,2,cloud,0,0,0.3,0,0,1,35.88795393114367,120.0,0.0428629589437369,0.46036879328001906,0.651665287238993,0,0.04061435750072363,0.0022486014430132648,0.9931193447113037,0.6951835412979126,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29906628275953057,0.845,1.0,0.2527110089318033,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1228,Random,0,terminal,0,0,0.3,0,0,1,36.114004040407124,45.944634376922444,0.05949167460773054,0.5403631195372496,0.48558779560604715,0,0.05949167460773054,0.0,1.8882939147949218,1.3218057403564452,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7860331142072783,0.845,1.0,0.6641979815051501,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1229,Random,0,terminal,0,0,0.3,0,0,1,35.5848171805929,40.510886135696516,0.05765896995169302,0.5405673742769525,0.478787103409856,0,0.05765896995169302,0.0,1.0947297477722169,0.7663108234405518,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8784013526980599,0.845,1.0,0.7422491430298606,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1230,Random,2,cloud,0,0,0.3,0,0,1,35.93525689729032,120.0,0.04407124099578999,0.4613616982646858,0.6464683680136946,0,0.04041704305932644,0.0036541979364635487,0.8415138626098633,0.5890597038269042,,,0,0.155,2,cloud,0,0,0.0,0.8,0.299460474144086,0.845,1.0,0.25304410065175265,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1231,Random,2,cloud,0,0,0.3,0,1,0,36.32280733044955,87.59015244115542,0.044172252580004324,0.46085106141542864,0.6637860250789643,0,0.04169011551771144,0.0024821370622928806,1.3467077350616454,0.9426954145431518,,,0,0.155,2,cloud,0,0,0.0,0.8,0.41469053675699263,0.845,1.0,0.3504135035596588,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1232,Random,2,cloud,0,0,0.3,0,0,1,36.35584801511752,120.0,0.047251687919178165,0.4607092178461905,0.665954623080437,0,0.041832397772596876,0.005419290146581287,1.409970474243164,0.9869793319702147,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30296540012597933,0.845,1.0,0.2560057631064525,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1233,Random,2,cloud,0,0,0.3,0,0,1,36.15472969561377,120.0,0.04364087899117384,0.4609077988431239,0.6591216389860581,0,0.04132944686437189,0.002311432126801946,1.2106374073028565,0.8474461851119995,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30128941413011473,0.845,1.0,0.25458955493994695,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1234,Random,1,edge,0,0,0.3,0,0,1,35.847704486626085,20.13128115255812,0.028140621836938336,0.7410212736985143,0.7445817511022563,1,0.027116797180773283,0.0010238246561650535,0.7783429718017578,0.5448400802612304,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1235,Random,1,edge,0,0,0.3,0,0,1,36.367756983189764,22.645518584054756,0.029697521505293926,0.7413276558080686,0.7582949392758772,1,0.028074413857868203,0.0016231076474257215,1.4450823783874511,1.0115576648712157,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1236,Random,0,terminal,0,0,0.65,0,0,1,31.0037150024356,44.162046384435946,0.05813907045062337,0.5409531887852801,0.48001947991348337,0,0.05813907045062337,0.0,1.2385342025756836,0.8669739418029785,,,0,0.10250000000000001,0,terminal,0,0,0.0,0.8,0.7020443466895651,0.8975,1.0,0.6300848011538847,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1237,Random,0,terminal,0,0,0.3,0,0,1,36.27224890647589,39.32857909937544,0.058194387241830826,0.5406127642191086,0.48064257058979576,0,0.058194387241830826,0.0,1.311241865158081,0.9178693056106567,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9222872968490212,0.845,1.0,0.779332765837423,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1238,Random,0,terminal,0,0,0.3,0,0,1,36.72804297453957,44.369559309038564,0.05983344640957007,0.540453899421562,0.48669493432865496,0,0.05983344640957007,0.0,2.0174845314025878,1.4122391719818113,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8277756990716305,0.845,1.0,0.6994704657155277,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1239,Random,0,terminal,0,0,0.3,0,0,1,36.63847830337523,43.04791023164856,0.059405011470336354,0.5404992893637182,0.4851080721179822,0,0.059405011470336354,0.0,1.8323155879974364,1.2826209115982055,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8511093362306551,0.845,1.0,0.7191873891149035,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1240,Random,1,edge,0,0,0.3,0,0,1,35.50206898413069,20.74353750528397,0.028078579565744364,0.7401361698264686,0.7485145793834754,1,0.027253596017648075,0.0008249835480962893,0.9695582866668702,0.6786908006668091,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1241,Random,2,cloud,0,0,0.3,0,0,1,36.165053217270945,102.21749334377654,0.04498123965409977,0.46008510614154285,0.676837790925884,0,0.04256574662521015,0.00241549302888962,1.7274562454223632,1.209219371795654,,,0,0.155,2,cloud,0,0,0.0,0.8,0.35380493136963465,0.845,1.0,0.29896516700734127,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1242,Random,2,cloud,0,0,0.3,0,0,1,35.63626641786847,120.0,0.05343771460272963,0.4601134748553905,0.665331936712806,0,0.04165151940521039,0.011786195197519233,1.3918053531646728,0.9742637472152709,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2969688868155706,0.845,1.0,0.25093870935915713,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1243,Random,1,edge,0,0,0.3,0,0,1,35.882481529151086,21.014747762674197,0.03136208392039093,0.7401702122830857,0.754292469866323,1,0.027643611397858682,0.0037184725225322453,1.2504810905456543,0.8753367633819579,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1244,Random,2,cloud,0,0,0.3,0,0,1,35.58765468739704,120.0,0.04912866321837718,0.4601418435692381,0.6669976476160655,0,0.04179101739451763,0.007337645823859553,1.440397777557373,1.0082784442901611,,,0,0.155,2,cloud,0,0,0.0,0.8,0.296563789061642,0.845,1.0,0.2505964017570875,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1245,Random,2,cloud,0,0,0.3,0,1,0,35.74294502209674,88.53227921767123,0.04714251677479606,0.46017021228308574,0.6726852584794123,0,0.042252267380631835,0.004890249394164226,1.6063178062438965,1.1244224643707275,,,0,0.155,2,cloud,0,0,0.0,0.8,0.40372783054886463,0.845,1.0,0.3411500168137906,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1246,Random,2,cloud,0,0,0.3,0,0,1,35.580918827548366,106.42806033791148,0.043327984227940146,0.46008510614154285,0.6577450704946659,0,0.0410383289907127,0.0022896552372274467,1.1704798984527587,0.8193359289169311,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3343189635757539,0.845,1.0,0.28249952422151203,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1247,Random,1,edge,0,0,0.3,0,0,1,36.323317596644884,18.691747544709973,0.02972322289281255,0.7401702122830857,0.7641919463046738,1,0.02830357649374873,0.0014196463990638218,1.7317966651916503,1.212257665634155,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1248,Random,0,terminal,0,0,0.3,0,0,1,35.49543648020829,43.81495112465526,0.057329307249958376,0.5401588647975467,0.4781203734672037,0,0.057329307249958376,0.0,1.016929874420166,0.7118509120941162,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8101215582603841,0.845,1.0,0.6845527167300246,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1249,Random,2,cloud,0,0,0.3,0,0,1,36.11677324910819,120.0,0.05122310621408022,0.4601418435692381,0.6716833418471181,0,0.04216587293300183,0.009057233281078395,1.5770897102355956,1.1039627971649169,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3009731104092349,0.845,1.0,0.2543222782958035,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1250,Random,0,terminal,0,0,0.3,0,0,1,35.25491378387415,39.08919100683977,0.05637842752847478,0.5403404245661715,0.47449742475112416,0,0.05637842752847478,0.0,0.5941725730895996,0.4159208011627197,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9019095273091045,0.845,1.0,0.7621135505761932,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1251,Random,1,edge,0,0,0.3,0,0,1,35.939082247470004,22.820376500166198,0.02929590617111568,0.7403404245661714,0.759700164826617,1,0.028028237801982082,0.0012676683691335998,1.5134048748016358,1.059383412361145,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1252,Random,0,terminal,0,0,0.3,0,0,1,35.92882854839898,45.773586022604086,0.05857783810578829,0.5403177295950934,0.4823808312410915,0,0.05857783810578829,0.0,1.5140773010253907,1.0598541107177735,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7849249244019569,0.845,1.0,0.6632615611196536,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1253,Random,2,cloud,0,0,0.3,0,0,1,36.080182008802055,100.52442607875341,0.05194826540483024,0.46036879328001906,0.6624812965274625,0,0.041479638243801194,0.010468627161029044,1.30864595413208,0.916052167892456,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3589195523537326,0.845,1.0,0.30328702173890404,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1254,Random,1,edge,0,0,0.3,0,0,1,35.43010650178267,18.607278866941712,0.027557621827241977,0.7404085094794057,0.7415193899479401,1,0.02682583150611182,0.0007317903211301568,0.6294500350952148,0.4406150245666503,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1255,Random,0,terminal,0,0,0.3,0,0,1,35.45952671335678,43.54315229116183,0.057869314182213354,0.5403177295950934,0.4798503886568953,0,0.057869314182213354,0.0,1.2188031578063965,0.8531622104644775,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8143536893297956,0.845,1.0,0.6881288674836772,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1256,Random,0,terminal,0,0,0.3,0,0,1,35.87154469678677,47.307435562236066,0.058856358187603916,0.5402723396529372,0.4834322832466997,0,0.058856358187603916,0.0,1.636769905090332,1.1457389335632322,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7582644096105225,0.845,1.0,0.6407334261208916,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1257,Random,1,edge,0,0,0.3,0,0,1,35.95050932432821,24.3649437942816,0.02920022926868737,0.7403744670227885,0.7588370936308918,1,0.027975522403621167,0.0012247068650662026,1.4714420890808106,1.0300094623565674,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1258,Random,1,edge,0,0,0.3,0,0,1,36.312161598846636,14.639110569829269,0.030192919819092723,0.7401702122830857,0.7565861786761111,1,0.02779652531851122,0.002396394500581502,1.3620019149780274,0.9534013404846191,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1259,Random,2,cloud,0,0,0.3,0,1,1,35.62195533742574,99.52700569970412,0.042364943353823896,0.4602553184246286,0.6520122267496612,0,0.040617148193391184,0.001747795160432712,1.003240327835083,0.702268229484558,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3579124589049265,0.845,1.0,0.3024360277746629,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1260,Random,0,terminal,0,0,0.3,0,0,1,37.726053442817076,46.945043927843514,0.06362655704412244,0.5403631195372496,0.5003552328788754,0,0.06362655704412244,0.0,3.6114874839782716,2.52804123878479,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8036216453605537,0.845,1.0,0.6790602903296679,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1261,Random,2,cloud,0,0,0.3,0,1,0,36.93610293119545,120.0,0.0500003121873114,0.4603120558523238,0.6964094871152043,0,0.04418141125672758,0.00581890093058382,2.2984053611755373,1.608883752822876,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3078008577599621,0.845,1.0,0.26009172480716797,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1262,Random,1,edge,0,0,0.3,0,0,1,36.461632672363244,16.129307490676865,0.030629654190788048,0.74071489158896,0.7624858021141259,1,0.028266996449377725,0.002362657741410324,1.6488434123992919,1.1541903886795042,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1263,Random,2,cloud,0,0,0.3,0,0,1,37.00628022381848,90.80531527329919,0.05843411171297556,0.46087943012927624,0.7017566797127393,0,0.04473400900545991,0.01370010270751565,2.454394645690918,1.7180762519836423,,,0,0.155,2,cloud,0,0,0.0,0.8,0.40753429589930595,0.845,1.0,0.34436648003491355,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1264,Random,0,terminal,0,0,0.3,0,0,1,36.28446037595598,43.51804952296508,0.05841544595538071,0.5404765943926401,0.4816022782784168,0,0.05841544595538071,0.0,1.423228940963745,0.9962602586746215,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8337795644266678,0.845,1.0,0.7045437319405342,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1265,Random,0,terminal,0,0,0.3,0,1,1,36.428735811315576,49.51433945639431,0.058831990562153116,0.540226949710781,0.48340199344064205,0,0.058831990562153116,0.0,1.6332354259490967,1.1432647981643675,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7357209287502905,0.845,1.0,0.6216841847939955,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1266,Random,0,terminal,0,0,0.3,0,0,1,36.32360208286586,40.794978181005355,0.05839796273591275,0.5404765943926401,0.48153983820888835,0,0.05839796273591275,0.0,1.4159428882598877,0.9911600217819213,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8903939578469631,0.845,1.0,0.7523828943806837,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1267,Random,1,edge,0,0,0.3,0,0,1,36.250424304214135,14.862095680124195,0.030197050602099165,0.7407489340455772,0.757445540333555,1,0.027935801678693768,0.002261248923405397,1.4037843418121339,0.9826490392684937,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1268,Random,2,cloud,0,0,0.3,0,1,0,36.96462438357798,120.0,0.051365111227373,0.46036879328001906,0.7002479657852334,0,0.04450097178442287,0.006864139442950136,2.4103821659088136,1.6872675161361694,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3080385365298165,0.845,1.0,0.2602925633676949,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1269,Random,0,terminal,0,0,0.3,0,0,1,36.741149246923676,46.53496326187636,0.06000770309817974,0.540453899421562,0.48731727964511806,0,0.06000770309817974,0.0,2.090105218887329,1.4630736532211301,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7895385893003114,0.845,1.0,0.6671601079587631,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1270,Random,1,edge,0,0,0.3,0,0,1,37.07204386842577,25.228911849768938,0.03382951203500415,0.7404085094794057,0.7857328663470142,0,0.02977339659938343,0.00405611543562072,2.779122791290283,1.9453859539031981,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1271,Random,0,terminal,0,0,0.3,0,1,0,37.24336346352176,57.94601518788015,0.06258015957510148,0.5401815597686248,0.4968450487717243,0,0.06258015957510148,0.0,3.201888542175293,2.241321979522705,,,0,0.155,0,terminal,0,0,0.0,0.8,0.6427251872758887,0.845,1.0,0.5431027832481259,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1272,Random,2,cloud,0,0,0.3,0,0,1,36.64705275914856,89.62769573531206,0.04707835511958437,0.4603971619938667,0.691875002859883,0,0.043837375867441304,0.003240979252143071,2.16612455368042,1.516287187576294,,,0,0.155,2,cloud,0,0,0.0,0.8,0.40888089845994036,0.845,1.0,0.3455043591986496,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1273,Random,2,cloud,0,0,0.3,0,0,1,36.705563189145224,109.8748713718085,0.04819175141325443,0.4602553184246286,0.6910131001137951,0,0.0437372180625219,0.004454533350732528,2.1409809684753416,1.498686677932739,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3340669502577736,0.845,1.0,0.28228657296781867,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1274,Random,2,cloud,0,0,0.3,0,0,1,36.12604012514763,120.0,0.04377788720779405,0.4601134748553905,0.666523063596654,0,0.04174680955591823,0.002031077651875818,1.4265531253814698,0.9985871877670288,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30105033437623024,0.845,1.0,0.2543875325479146,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
